,ORF_id_gen,chromosome,start,stop,gene_id,gene_symbol,strand,start_codon,ORF_length,transcript_id,uORFids
551,chr7:2432574-2432604:+,chr7,2432575,2432604,ENSG00000136213.9,CHST12,+,ATG,9,ENST00000258711.7,ENST00000258711.7.1
552,chr7:2958516-3043893:-,chr7,2958517,3043893,ENSG00000198286.9,CARD11,-,ATG,113,ENST00000396946.8,ENST00000396946.8.1
553,chr7:5190278-5190353:+,chr7,5190279,5190353,ENSG00000157954.14,WIPI2,+,ATG,24,ENST00000288828.8,ENST00000288828.8.1
554,chr7:6578590-6578698:+,chr7,6578591,6578698,ENSG00000136247.14,ZDHHC4,+,ATG,35,ENST00000396706.2,ENST00000396706.2.1
555,chr7:6641944-6642489:+,chr7,6641945,6642489,ENSG00000205903.6,ZNF316,+,ATG,41,ENST00000382252.5,ENST00000382252.5.1
556,chr7:25179332-25180180:-,chr7,25179333,25180180,ENSG00000153790.11,C7orf31,-,ATG,36,ENST00000409280.5,ENST00000409280.5.1
557,chr7:32879821-32879914:-,chr7,32879822,32879914,ENSG00000170852.10,KBTBD2,-,ATG,30,ENST00000304056.8,ENST00000304056.8.1
558,chr7:35694433-35694487:-,chr7,35694434,35694487,ENSG00000122557.9,HERPUD2,-,ATG,17,ENST00000396081.5,ENST00000396081.5.1
559,chr7:35801209-35832814:+,chr7,35801210,35832814,ENSG00000122545.19,SEPT7,+,ATG,25,ENST00000399034.7,ENST00000399034.7.1
560,chr7:45109218-45111669:-,chr7,45109219,45111669,ENSG00000136270.13,TBRG4,-,ATG,24,ENST00000395655.8,ENST00000395655.8.1
561,chr7:56051336-56051357:-,chr7,56051337,56051357,ENSG00000146733.13,PSPH,-,ATG,6,ENST00000275605.7,ENST00000275605.7.1
562,chr7:66205482-66240404:+,chr7,66205483,66240404,ENSG00000169902.13,TPST1,+,ATG,39,ENST00000304842.5,ENST00000304842.5.1
563,chr7:66921339-66921384:+,chr7,66921340,66921384,ENSG00000106609.16,TMEM248,+,ATG,14,ENST00000341567.8,ENST00000341567.8.1
564,chr7:72879425-72879524:+,chr7,72879426,72879524,ENSG00000196313.11,POM121,+,ATG,32,ENST00000395270.5,ENST00000395270.5.1
565,chr7:73683625-73683808:+,chr7,73683626,73683808,ENSG00000071462.11,WBSCR22,+,ATG,29,ENST00000436944.5,ENST00000436944.5.1
566,chr7:76404471-76409592:-,chr7,76404472,76409592,ENSG00000146700.8,SSC4D,-,ATG,70,ENST00000275560.3,ENST00000275560.3.1
567,chr7:76409525-76409624:-,chr7,76409526,76409624,ENSG00000146700.8,SSC4D,-,ATG,32,ENST00000275560.3,ENST00000275560.3.2
568,chr7:77794287-77798348:-,chr7,77794288,77798348,ENSG00000135211.5,TMEM60,-,ATG,76,ENST00000257663.3,ENST00000257663.3.1
569,chr7:87858731-87876195:-,chr7,87858732,87876195,ENSG00000075303.12,SLC25A40,-,ATG,62,ENST00000341119.9,ENST00000341119.9.1
570,chr7:91264690-91264888:+,chr7,91264691,91264888,ENSG00000157240.3,FZD1,+,ATG,65,ENST00000287934.3,ENST00000287934.3.1
571,chr7:91940881-91940941:+,chr7,91940882,91940941,ENSG00000127914.16,AKAP9,+,ATG,19,ENST00000356239.7,ENST00000356239.7.1
572,chr7:94004297-94004351:-,chr7,94004298,94004351,ENSG00000105829.11,BET1,-,ATG,17,ENST00000357520.8,ENST00000357520.8.1
573,chr7:99505538-99505676:+,chr7,99505539,99505676,ENSG00000196652.11,ZKSCAN5,+,ATG,45,ENST00000454175.1,ENST00000454175.1.1
574,chr7:101217411-101217579:-,chr7,101217412,101217579,ENSG00000106397.11,PLOD3,-,ATG,55,ENST00000223127.7,ENST00000223127.7.1
575,chr7:101816020-101816077:+,chr7,101816021,101816077,ENSG00000257923.10,CUX1,+,ATG,18,ENST00000437600.9,ENST00000437600.9.1
576,chr7:128476765-128479161:+,chr7,128476766,128479161,ENSG00000165055.15,METTL2B,+,ATG,37,ENST00000480046.5,ENST00000480046.5.1
577,chr7:134316805-134316850:-,chr7,134316806,134316850,ENSG00000205060.10,SLC35B4,-,ATG,14,ENST00000378509.8,ENST00000378509.8.1
578,chr7:152660748-152676132:-,chr7,152660749,152676132,ENSG00000196584.2,XRCC2,-,ATG,41,ENST00000359321.1,ENST00000359321.1.1
579,chr7:157139041-157139263:+,chr7,157139042,157139263,ENSG00000009335.17,UBE3C,+,ATG,73,ENST00000348165.9,ENST00000348165.9.1
580,chr7:158693469-158701925:-,chr7,158693470,158701925,ENSG00000146918.19,NCAPG2,-,ATG,43,ENST00000356309.7,ENST00000356309.7.1
581,chr8:17245235-17246782:-,chr8,17245236,17246782,ENSG00000198791.11,CNOT7,-,ATG,39,ENST00000361272.8,ENST00000361272.8.1
582,chr8:17247067-17247109:+,chr8,17247068,17247109,ENSG00000155975.9,VPS37A,+,ATG,13,ENST00000324849.8,ENST00000324849.8.1
583,chr8:17923003-17923036:+,chr8,17923004,17923036,ENSG00000078674.17,PCM1,+,ATG,10,ENST00000327578.9,ENST00000327578.9.1
584,chr8:31033890-31058435:+,chr8,31033891,31058435,ENSG00000165392.9,WRN,+,ATG,48,ENST00000298139.5,ENST00000298139.5.1
585,chr8:33461509-33461599:-,chr8,33461510,33461599,ENSG00000172728.15,FUT10,-,ATG,29,ENST00000327671.9,ENST00000327671.9.2
586,chr8:38231803-38233065:+,chr8,38231804,38233065,ENSG00000085788.13,DDHD2,+,ATG,44,ENST00000397166.6,ENST00000397166.6.1
587,chr8:38468283-38468310:-,chr8,38468284,38468310,ENSG00000077782.19,FGFR1,-,ATG,8,ENST00000341462.8,ENST00000341462.8.1
588,chr8:41598860-41598998:+,chr8,41598861,41598998,ENSG00000158669.11,AGPAT6,+,ATG,45,ENST00000396987.7,ENST00000396987.7.1
589,chr8:41599015-41599084:+,chr8,41599016,41599084,ENSG00000158669.11,AGPAT6,+,ATG,22,ENST00000396987.7,ENST00000396987.7.2
590,chr8:42271370-42272088:+,chr8,42271371,42272088,ENSG00000104365.13,IKBKB,+,ATG,34,ENST00000629753.1,ENST00000629753.1.1
591,chr8:42472540-42472615:-,chr8,42472541,42472615,ENSG00000168575.9,SLC20A2,-,ATG,24,ENST00000342228.7,ENST00000342228.7.1
592,chr8:52686897-52714133:-,chr8,52686898,52714133,ENSG00000023287.12,RB1CC1,-,ATG,42,ENST00000025008.9,ENST00000025008.9.1
593,chr8:56212779-56212815:+,chr8,56212780,56212815,ENSG00000170791.17,CHCHD7,+,ATG,11,ENST00000523975.5,ENST00000523975.5.1
594,chr8:73830417-73878833:-,chr8,73830418,73878833,ENSG00000258677.2,RP11-463D19.2,-,ATG,26,ENST00000358757.5,ENST00000358757.5.1
595,chr8:76984107-76986284:-,chr8,76984108,76986284,ENSG00000164751.14,PEX2,-,ATG,61,ENST00000357039.8,ENST00000357039.8.1
596,chr8:76988307-77000039:-,chr8,76988308,77000039,ENSG00000164751.14,PEX2,-,ATG,26,ENST00000357039.8,ENST00000357039.8.2
597,chr8:80485783-80486319:+,chr8,80485784,80486319,ENSG00000205189.11,ZBTB10,+,ATG,56,ENST00000430430.5,ENST00000430430.5.1
598,chr8:103300009-103300102:+,chr8,103300010,103300102,ENSG00000164930.11,FZD6,+,ATG,30,ENST00000522566.5,ENST00000522566.5.1
599,chr8:109540190-109540424:+,chr8,109540191,109540424,ENSG00000147654.14,EBAG9,+,ATG,77,ENST00000337573.9,ENST00000337573.9.1
600,chr8:119832774-119832825:-,chr8,119832775,119832825,ENSG00000064313.11,TAF2,-,ATG,16,ENST00000378164.6,ENST00000378164.6.1
601,chr8:123267351-123274265:-,chr8,123267352,123274265,ENSG00000259305.6,ZHX1-C8orf76,-,ATG,27,ENST00000622816.2,ENST00000622816.2.1
602,chr8:125083951-125084014:-,chr8,125083952,125084014,ENSG00000164961.15,WASHC5,-,ATG,20,ENST00000318410.11,ENST00000318410.11.1
603,chr8:131904241-131904277:+,chr8,131904242,131904277,ENSG00000132294.14,EFR3A,+,ATG,11,ENST00000254624.9,ENST00000254624.9.1
604,chr8:143247195-143247291:+,chr8,143247196,143247291,ENSG00000264668.1,RP13-582O9.6,+,ATG,31,ENST00000522452.1,ENST00000522452.1.1
605,chr8:144104624-144104747:+,chr8,144104625,144104747,ENSG00000179632.9,MAF1,+,ATG,40,ENST00000322428.9,ENST00000322428.9.1
606,chr8:144509076-144509445:+,chr8,144509077,144509445,ENSG00000167700.8,MFSD3,+,ATG,122,ENST00000301327.4,ENST00000301327.4.1
607,chr9:6757788-6757845:+,chr9,6757789,6757845,ENSG00000107077.18,KDM4C,+,ATG,18,ENST00000381309.7,ENST00000381309.7.1
608,chr9:12775020-12775101:+,chr9,12775021,12775101,ENSG00000153714.5,LURAP1L,+,ATG,26,ENST00000319264.3,ENST00000319264.3.1
609,chr9:26947043-26962028:+,chr9,26947044,26962028,ENSG00000096872.15,IFT74,+,ATG,60,ENST00000433700.5,ENST00000433700.5.1
610,chr9:34126411-34126504:-,chr9,34126412,34126504,ENSG00000198876.12,DCAF12,-,ATG,30,ENST00000361264.8,ENST00000361264.8.1
611,chr9:34179060-34179147:+,chr9,34179061,34179147,ENSG00000165006.13,UBAP1,+,ATG,28,ENST00000297661.8,ENST00000297661.8.1
612,chr9:35546445-35546529:+,chr9,35546446,35546529,ENSG00000198853.11,RUSC2,+,ATG,27,ENST00000361226.7,ENST00000361226.7.1
613,chr9:38392734-38395780:+,chr9,38392735,38395780,ENSG00000137124.7,ALDH1B1,+,ATG,37,ENST00000377698.3,ENST00000377698.3.1
614,chr9:70259007-70264305:+,chr9,70259008,70264305,ENSG00000198887.8,SMC5,+,ATG,85,ENST00000361138.6,ENST00000361138.6.1
615,chr9:70413817-70413976:-,chr9,70413818,70413976,ENSG00000119138.4,KLF9,-,ATG,52,ENST00000377126.3,ENST00000377126.3.1
616,chr9:71768394-71768460:-,chr9,71768395,71768460,ENSG00000135048.13,TMEM2,-,ATG,21,ENST00000377044.8,ENST00000377044.8.1
617,chr9:78236102-78236177:+,chr9,78236103,78236177,ENSG00000148019.13,CEP78,+,ATG,24,ENST00000424347.6,ENST00000424347.6.1
618,chr9:92323461-92324130:-,chr9,92323462,92324130,ENSG00000198000.11,NOL8,-,ATG,49,ENST00000358855.8,ENST00000358855.8.1
619,chr9:107283286-107283313:+,chr9,107283287,107283313,ENSG00000119318.12,RAD23B,+,ATG,8,ENST00000358015.7,ENST00000358015.7.1
620,chr9:115118001-115118229:-,chr9,115118002,115118229,ENSG00000041982.15,TNC,-,ATG,75,ENST00000535648.5,ENST00000535648.5.1
621,chr9:122270866-122270998:+,chr9,122270867,122270998,ENSG00000148187.17,MRRF,+,ATG,43,ENST00000344641.7,ENST00000344641.7.1
622,chr9:127916879-127916984:-,chr9,127916880,127916984,ENSG00000136840.18,ST6GALNAC4,-,ATG,34,ENST00000335791.9,ENST00000335791.9.1
623,chr9:128683719-128691223:+,chr9,128683720,128691223,ENSG00000119335.16,SET,+,ATG,113,ENST00000372692.8,ENST00000372692.8.1
624,chr9:128818475-128818565:+,chr9,128818476,128818565,ENSG00000167136.6,ENDOG,+,ATG,29,ENST00000372642.4,ENST00000372642.4.1
625,chr9:131530631-131531196:-,chr9,131530632,131531196,ENSG00000130717.12,UCK1,-,ATG,47,ENST00000372215.4,ENST00000372215.4.1
626,chr9:134026304-134026505:+,chr9,134026305,134026505,ENSG00000235106.9,RP11-374P20.5,+,ATG,66,ENST00000603928.2,ENST00000603928.2.1
627,chr9:137045992-137046016:-,chr9,137045993,137046016,ENSG00000107281.9,NPDC1,-,ATG,7,ENST00000371601.4,ENST00000371601.4.1
628,chr10:22321234-22321324:+,chr10,22321235,22321324,ENSG00000168283.13,BMI1,+,ATG,29,ENST00000376663.7,ENST00000376663.7.1
629,chr10:22321517-22321571:+,chr10,22321518,22321571,ENSG00000168283.13,BMI1,+,ATG,17,ENST00000376663.7,ENST00000376663.7.2
630,chr10:26860838-26860880:-,chr10,26860839,26860880,ENSG00000136754.17,ABI1,-,ATG,13,ENST00000376137.8,ENST00000376137.8.1
631,chr10:28535610-28590796:+,chr10,28535611,28590796,ENSG00000095787.21,WAC,+,ATG,148,ENST00000375664.8,ENST00000375664.8.1
632,chr10:32305872-32378647:-,chr10,32305873,32378647,ENSG00000120616.15,EPC1,-,ATG,71,ENST00000375110.6,ENST00000375110.6.1
633,chr10:34815111-34815162:-,chr10,34815112,34815162,ENSG00000148498.15,PARD3,-,ATG,16,ENST00000545693.5,ENST00000545693.5.1
634,chr10:37838001-37856474:-,chr10,37838002,37856474,ENSG00000198105.13,ZNF248,-,ATG,63,ENST00000615949.6,ENST00000615949.6.1
635,chr10:43396536-43396575:-,chr10,43396537,43396575,ENSG00000169813.16,HNRNPF,-,ATG,12,ENST00000356053.7,ENST00000356053.7.1
636,chr10:43644788-43646185:-,chr10,43644789,43646185,ENSG00000169740.13,ZNF32,-,ATG,44,ENST00000374433.6,ENST00000374433.6.1
637,chr10:44959831-44970171:+,chr10,44959832,44970171,ENSG00000107551.20,RASSF4,+,ATG,13,ENST00000340258.9,ENST00000340258.9.1
638,chr10:48655887-48656226:-,chr10,48655888,48656226,ENSG00000128805.14,ARHGAP22,-,ATG,112,ENST00000460425.1,ENST00000460425.1.1
639,chr10:58269074-58269185:+,chr10,58269075,58269185,ENSG00000122873.11,CISD1,+,ATG,36,ENST00000333926.5,ENST00000333926.5.1
640,chr10:58385432-58386303:+,chr10,58385433,58386303,ENSG00000108064.10,TFAM,+,ATG,99,ENST00000487519.5,ENST00000487519.5.1
641,chr10:72626041-72626068:-,chr10,72626042,72626068,ENSG00000107745.18,MICU1,-,ATG,8,ENST00000398761.8,ENST00000398761.8.1
642,chr10:86364017-86366414:-,chr10,86364018,86366414,ENSG00000182771.18,GRID1,-,ATG,59,ENST00000327946.11,ENST00000327946.11.1
643,chr10:86521592-86521730:-,chr10,86521593,86521730,ENSG00000062650.18,WAPL,-,ATG,45,ENST00000298767.9,ENST00000298767.9.1
644,chr10:87096939-87151455:+,chr10,87096940,87151455,ENSG00000122376.11,FAM35A,+,ATG,51,ENST00000298786.4,ENST00000298786.4.1
645,chr10:91222690-91222720:+,chr10,91222691,91222720,ENSG00000180628.14,PCGF5,+,ATG,9,ENST00000614189.4,ENST00000614189.4.2
646,chr10:92291216-92311190:+,chr10,92291217,92311190,ENSG00000198060.9,MARCH5,+,ATG,122,ENST00000358935.2,ENST00000358935.2.1
647,chr10:96832302-96833452:+,chr10,96832303,96833452,ENSG00000196233.13,LCOR,+,ATG,47,ENST00000421806.3,ENST00000421806.3.1
648,chr10:97619662-97633484:-,chr10,97619663,97633484,ENSG00000171160.17,MORN4,-,ATG,52,ENST00000478953.1,ENST00000478953.1.1
649,chr10:98443214-98445396:-,chr10,98443215,98445396,ENSG00000107521.18,HPS1,-,ATG,40,ENST00000613394.4,ENST00000613394.4.1
650,chr10:100987566-100987617:+,chr10,100987567,100987617,ENSG00000107815.8,TWNK,+,ATG,16,ENST00000370228.2,ENST00000370228.2.1
651,chr10:102120112-102120181:-,chr10,102120113,102120181,ENSG00000198728.10,LDB1,-,ATG,22,ENST00000425280.1,ENST00000425280.1.1
652,chr10:102643934-102644075:+,chr10,102643935,102644075,ENSG00000171206.14,TRIM8,+,ATG,46,ENST00000643721.1,ENST00000643721.1.1
653,chr10:112446762-112446804:-,chr10,112446763,112446804,ENSG00000023041.11,ZDHHC6,-,ATG,13,ENST00000626395.2,ENST00000626395.2.2
654,chr10:113853776-113853818:-,chr10,113853777,113853818,ENSG00000198924.7,DCLRE1A,-,ATG,13,ENST00000369305.1,ENST00000369305.1.1
655,chr10:122849246-122850515:-,chr10,122849247,122850515,ENSG00000138161.13,CUZD1,-,ATG,94,ENST00000368904.5,ENST00000368904.5.1
656,chr10:123007146-123008786:-,chr10,123007147,123008786,ENSG00000095574.11,IKZF5,-,ATG,40,ENST00000368886.9,ENST00000368886.9.1
657,chr11:28097933-28108069:-,chr11,28097934,28108069,ENSG00000121621.6,KIF18A,-,ATG,21,ENST00000263181.6,ENST00000263181.6.1
658,chr11:33257633-33257789:+,chr11,33257634,33257789,ENSG00000110422.11,HIPK3,+,ATG,51,ENST00000379016.7,ENST00000379016.7.1
659,chr11:44095656-44095806:+,chr11,44095657,44095806,ENSG00000151348.13,EXT2,+,ATG,49,ENST00000533608.5,ENST00000533608.5.1
660,chr11:45805361-45805604:+,chr11,45805362,45805604,ENSG00000181830.8,SLC35C1,+,ATG,80,ENST00000314134.3,ENST00000314134.3.1
661,chr11:46084271-46121030:-,chr11,46084272,46121030,ENSG00000135365.15,PHF21A,-,ATG,55,ENST00000323180.10,ENST00000323180.10.1
662,chr11:47214993-47215017:+,chr11,47214994,47215017,ENSG00000134574.11,DDB2,+,ATG,7,ENST00000256996.8,ENST00000256996.8.1
663,chr11:57753519-57791389:+,chr11,57753520,57791389,ENSG00000198561.13,CTNND1,+,ATG,48,ENST00000524630.5,ENST00000524630.5.1
664,chr11:59142881-59143275:+,chr11,59142882,59143275,ENSG00000166801.15,FAM111A,+,ATG,85,ENST00000528737.5,ENST00000528737.5.1
665,chr11:60913899-60914088:+,chr11,60913900,60914088,ENSG00000110108.9,TMEM109,+,ATG,62,ENST00000227525.7,ENST00000227525.7.1
666,chr11:61333248-61334700:+,chr11,61333249,61334700,ENSG00000149476.15,TKFC,+,ATG,53,ENST00000394900.7,ENST00000394900.7.1
667,chr11:61361819-61362095:-,chr11,61361820,61362095,ENSG00000162144.9,CYB561A3,-,ATG,91,ENST00000294072.8,ENST00000294072.8.1
668,chr11:61362196-61362280:-,chr11,61362197,61362280,ENSG00000162144.9,CYB561A3,-,ATG,27,ENST00000294072.8,ENST00000294072.8.2
669,chr11:61362073-61364264:+,chr11,61362074,61364264,ENSG00000149483.11,TMEM138,+,ATG,119,ENST00000278826.10,ENST00000278826.10.1
670,chr11:64305704-64307171:+,chr11,64305705,64307171,ENSG00000173153.13,ESRRA,+,ATG,11,ENST00000406310.5,ENST00000406310.5.1
671,chr11:64317976-64318009:-,chr11,64317977,64318009,ENSG00000173113.6,TRMT112,-,ATG,10,ENST00000544844.5,ENST00000544844.5.1
672,chr11:65615984-65616086:+,chr11,65615985,65616086,ENSG00000197136.4,PCNX3,+,ATG,33,ENST00000355703.3,ENST00000355703.3.1
673,chr11:66288240-66289145:-,chr11,66288241,66289145,ENSG00000174851.15,YIF1A,-,ATG,80,ENST00000376901.8,ENST00000376901.8.1
674,chr11:66342181-66345124:-,chr11,66342182,66345124,ENSG00000174744.13,BRMS1,-,ATG,70,ENST00000359957.7,ENST00000359957.7.1
675,chr11:68030653-68032164:+,chr11,68030654,68032164,ENSG00000110717.12,NDUFS8,+,ATG,30,ENST00000313468.9,ENST00000313468.9.1
676,chr11:68460764-68460794:+,chr11,68460765,68460794,ENSG00000110075.14,PPP6R3,+,ATG,9,ENST00000393800.6,ENST00000393800.6.1
677,chr11:73876792-73876840:-,chr11,73876793,73876840,ENSG00000181924.6,CHCHD8,-,ATG,15,ENST00000355693.4,ENST00000355693.4.1
678,chr11:76445105-76453357:+,chr11,76445106,76453357,ENSG00000158636.16,EMSY,+,ATG,91,ENST00000334736.7,ENST00000334736.7.1
679,chr11:85628607-85631186:+,chr11,85628608,85631186,ENSG00000171204.12,TMEM126B,+,ATG,40,ENST00000393375.5,ENST00000393375.5.1
680,chr11:94129186-94129243:+,chr11,94129187,94129243,ENSG00000110218.8,PANX1,+,ATG,18,ENST00000227638.7,ENST00000227638.7.1
681,chr11:106022143-106022182:-,chr11,106022144,106022182,ENSG00000170903.10,MSANTD4,-,ATG,12,ENST00000301919.8,ENST00000301919.8.1
682,chr11:107565665-107565722:-,chr11,107565666,107565722,ENSG00000137760.14,ALKBH8,-,ATG,18,ENST00000428149.6,ENST00000428149.6.1
683,chr11:108197326-108222615:-,chr11,108197327,108222615,ENSG00000149308.16,NPAT,-,ATG,69,ENST00000278612.8,ENST00000278612.8.1
684,chr11:111540843-111554582:+,chr11,111540844,111554582,ENSG00000204381.11,LAYN,+,ATG,134,ENST00000436913.6,ENST00000436913.6.2
685,chr11:111937376-111937409:+,chr11,111937377,111937409,ENSG00000150764.13,DIXDC1,+,ATG,10,ENST00000440460.6,ENST00000440460.6.1
686,chr11:114296440-114296464:+,chr11,114296441,114296464,ENSG00000166741.7,NNMT,+,ATG,7,ENST00000535401.5,ENST00000535401.5.1
687,chr11:119334866-119335034:+,chr11,119334867,119335034,ENSG00000173456.4,RNF26,+,ATG,55,ENST00000311413.4,ENST00000311413.4.1
688,chr11:125592875-125592905:+,chr11,125592876,125592905,ENSG00000134910.12,STT3A,+,ATG,9,ENST00000392708.8,ENST00000392708.8.1
689,chr11:131370619-131370724:+,chr11,131370620,131370724,ENSG00000182667.14,NTM,+,ATG,34,ENST00000374791.7,ENST00000374791.7.1
690,chr12:753275-753431:+,chr12,753276,753431,ENSG00000060237.16,WNK1,+,ATG,51,ENST00000535572.5,ENST00000535572.5.1
691,chr12:989953-990034:-,chr12,989954,990034,ENSG00000002016.17,RAD52,-,ATG,26,ENST00000430095.6,ENST00000430095.6.1
692,chr12:2874477-2874504:-,chr12,2874478,2874504,ENSG00000111206.12,FOXM1,-,ATG,8,ENST00000627656.2,ENST00000627656.2.1
693,chr12:3697008-3733103:-,chr12,3697009,3733103,ENSG00000130038.9,EFCAB4B,-,ATG,89,ENST00000440314.6,ENST00000440314.6.1
694,chr12:6341823-6341955:-,chr12,6341824,6341955,ENSG00000067182.7,TNFRSF1A,-,ATG,43,ENST00000162749.6,ENST00000162749.6.1
695,chr12:6493497-6493617:+,chr12,6493498,6493617,ENSG00000010292.12,NCAPD2,+,ATG,39,ENST00000315579.9,ENST00000315579.9.1
696,chr12:7936124-7936205:-,chr12,7936125,7936205,ENSG00000059804.15,SLC2A3,-,ATG,26,ENST00000075120.11,ENST00000075120.11.1
697,chr12:10613518-10613599:-,chr12,10613519,10613599,ENSG00000111196.9,MAGOHB,-,ATG,26,ENST00000320756.6,ENST00000320756.6.1
698,chr12:14803426-14803465:-,chr12,14803427,14803465,ENSG00000084463.7,WBP11,-,ATG,12,ENST00000261167.6,ENST00000261167.6.1
699,chr12:21501185-21501221:-,chr12,21501186,21501221,ENSG00000004700.15,RECQL,-,ATG,11,ENST00000444129.6,ENST00000444129.6.1
700,chr12:26938525-26938597:+,chr12,26938526,26938597,ENSG00000111790.13,FGFR1OP2,+,ATG,23,ENST00000229395.7,ENST00000229395.7.1
701,chr12:39443085-39443109:-,chr12,39443086,39443109,ENSG00000139116.18,KIF21A,-,ATG,7,ENST00000361961.7,ENST00000361961.7.1
702,chr12:45216088-45216205:+,chr12,45216089,45216205,ENSG00000177119.15,ANO6,+,ATG,38,ENST00000425752.6,ENST00000425752.6.1
703,chr12:45729744-45729765:+,chr12,45729745,45729765,ENSG00000189079.15,ARID2,+,ATG,6,ENST00000334344.10,ENST00000334344.10.1
704,chr12:47079626-47079713:-,chr12,47079627,47079713,ENSG00000139211.6,AMIGO2,-,ATG,28,ENST00000266581.4,ENST00000266581.4.1
705,chr12:47964211-47964298:+,chr12,47964212,47964298,ENSG00000134291.11,TMEM106C,+,ATG,28,ENST00000256686.10,ENST00000256686.10.1
706,chr12:49106993-49110569:-,chr12,49106994,49110569,ENSG00000139636.15,LMBR1L,-,ATG,45,ENST00000267102.12,ENST00000267102.12.1
707,chr12:49348788-49348869:+,chr12,49348789,49348869,ENSG00000178401.14,DNAJC22,+,ATG,26,ENST00000549441.6,ENST00000549441.6.1
708,chr12:49348067-49348772:+,chr12,49348068,49348772,ENSG00000178401.14,DNAJC22,+,ATG,14,ENST00000549441.6,ENST00000549441.6.2
709,chr12:50144944-50167297:-,chr12,50144945,50167297,ENSG00000139624.12,CERS5,-,ATG,73,ENST00000422340.6,ENST00000422340.6.1
710,chr12:51246794-51270548:-,chr12,51246795,51270548,ENSG00000170545.16,SMAGP,-,ATG,133,ENST00000603798.5,ENST00000603798.5.1
711,chr12:52949749-52949842:-,chr12,52949750,52949842,ENSG00000170421.12,KRT8,-,ATG,30,ENST00000552551.5,ENST00000552551.5.1
712,chr12:56042015-56042063:+,chr12,56042016,56042063,ENSG00000197728.10,RPS26,+,ATG,15,ENST00000356464.10,ENST00000356464.10.2
713,chr12:57523001-57524039:+,chr12,57523002,57524039,ENSG00000166987.14,MBD6,+,ATG,6,ENST00000355673.7,ENST00000355673.7.1
714,chr12:67648866-67649076:+,chr12,67648867,67649076,ENSG00000127334.10,DYRK2,+,ATG,69,ENST00000344096.3,ENST00000344096.3.1
715,chr12:71686486-71686684:+,chr12,71686487,71686684,ENSG00000139291.13,TMEM19,+,ATG,65,ENST00000266673.9,ENST00000266673.9.1
716,chr12:75480744-75480972:+,chr12,75480745,75480972,ENSG00000139278.9,GLIPR1,+,ATG,75,ENST00000266659.7,ENST00000266659.7.1
717,chr12:88141334-88142064:-,chr12,88141335,88142064,ENSG00000198707.14,CEP290,-,ATG,54,ENST00000552810.5,ENST00000552810.5.1
718,chr12:89524355-89524661:-,chr12,89524356,89524661,ENSG00000257594.3,GALNT4,-,ATG,101,ENST00000529983.2,ENST00000529983.2.1
719,chr12:98515560-98515671:+,chr12,98515561,98515671,ENSG00000120802.13,TMPO,+,ATG,36,ENST00000556029.5,ENST00000556029.5.1
720,chr12:109469700-109477498:-,chr12,109469701,109477498,ENSG00000110906.12,KCTD10,-,ATG,88,ENST00000228495.10,ENST00000228495.10.1
721,chr12:110583230-110583302:-,chr12,110583231,110583302,ENSG00000196850.5,PPTC7,-,ATG,23,ENST00000354300.4,ENST00000354300.4.1
