,ORF_id_gen,chromosome,start,stop,gene_id,gene_symbol,strand,start_codon,ORF_length,transcript_id,uORFids
629,chr5:36953627-36953660:+,chr5,36953628,36953660,ENSG00000164190.17,NIPBL,+,ATG,10,ENST00000282516.12,ENST00000282516.12.2
630,chr5:50441337-50441358:-,chr5,50441338,50441358,ENSG00000170571.11,EMB,-,ATG,6,ENST00000303221.9,ENST00000303221.9.1
631,chr5:60928935-60945048:-,chr5,60928936,60945048,ENSG00000049167.14,ERCC8,-,ATG,46,ENST00000265038.9,ENST00000265038.9.1
632,chr5:55853330-55853456:+,chr5,55853331,55853456,ENSG00000164509.13,IL31RA,+,ATG,41,ENST00000396834.5,ENST00000396834.5.1
633,chr5:55982728-55982791:-,chr5,55982729,55982791,ENSG00000134352.19,IL6ST,-,ATG,20,ENST00000381298.6,ENST00000381298.6.1
634,chr5:115544580-115544652:-,chr5,115544581,115544652,ENSG00000145780.7,FEM1C,-,ATG,23,ENST00000274457.4,ENST00000274457.4.1
635,chr5:126918194-127030454:-,chr5,126918195,127030454,ENSG00000173926.5,MARCH3,-,ATG,45,ENST00000308660.5,ENST00000308660.5.1
636,chr5:134618203-134620981:-,chr5,134618204,134620981,ENSG00000152700.13,SAR1B,-,ATG,52,ENST00000507419.5,ENST00000507419.5.1
637,chr5:138338153-138341263:+,chr5,138338154,138341263,ENSG00000120709.10,FAM53C,+,ATG,77,ENST00000239906.9,ENST00000239906.9.1
638,chr5:140042446-140043082:-,chr5,140042447,140043082,ENSG00000158458.19,NRG2,-,ATG,211,ENST00000361474.5,ENST00000361474.5.1
639,chr5:140564479-140564560:+,chr5,140564480,140564560,ENSG00000176087.14,SLC35A4,+,ATG,26,ENST00000323146.7,ENST00000323146.7.2
640,chr5:145937882-145937927:+,chr5,145937883,145937927,ENSG00000156463.17,SH3RF2,+,ATG,14,ENST00000511217.1,ENST00000511217.1.1
641,chr5:149551339-149551360:-,chr5,149551340,149551360,ENSG00000113712.17,CSNK1A1,-,ATG,6,ENST00000261798.9,ENST00000261798.9.1
642,chr5:154039112-154039301:+,chr5,154039113,154039301,ENSG00000037749.11,MFAP3,+,ATG,62,ENST00000322602.9,ENST00000322602.9.1
643,chr5:149960856-149960886:+,chr5,149960857,149960886,ENSG00000155850.7,SLC26A2,+,ATG,9,ENST00000286298.4,ENST00000286298.4.1
644,chr5:176599820-176599844:-,chr5,176599821,176599844,ENSG00000169258.6,GPRIN1,-,ATG,7,ENST00000303991.4,ENST00000303991.4.1
645,chr5:177454875-177455034:+,chr5,177454876,177455034,ENSG00000131188.11,PRR7,+,ATG,52,ENST00000323249.7,ENST00000323249.7.1
646,chr5:168486490-168488623:+,chr5,168486491,168488623,ENSG00000113643.8,RARS,+,ATG,24,ENST00000231572.7,ENST00000231572.7.1
647,chr5:176388757-176388841:+,chr5,176388758,176388841,ENSG00000146066.2,HIGD2A,+,ATG,27,ENST00000274787.2,ENST00000274787.2.1
648,chr5:177303815-177303869:+,chr5,177303816,177303869,ENSG00000169230.9,PRELID1,+,ATG,17,ENST00000303204.8,ENST00000303204.8.1
649,chr5:178153835-178153880:-,chr5,178153836,178153880,ENSG00000145912.8,NHP2,-,ATG,14,ENST00000274606.7,ENST00000274606.7.1
650,chr5:180136411-180209064:-,chr5,180136412,180209064,ENSG00000146090.15,RASGEF1C,-,ATG,148,ENST00000361132.8,ENST00000361132.8.1
651,chr5:180793078-180808685:-,chr5,180793079,180808685,ENSG00000131446.16,MGAT1,-,ATG,18,ENST00000333055.8,ENST00000333055.8.2
652,chr6:7313116-7313197:-,chr6,7313117,7313197,ENSG00000124783.12,SSR1,-,ATG,26,ENST00000474597.5,ENST00000474597.5.1
653,chr6:13814440-13814464:-,chr6,13814441,13814464,ENSG00000050393.11,MCUR1,-,ATG,7,ENST00000379170.8,ENST00000379170.8.1
654,chr6:18155037-18155058:-,chr6,18155038,18155058,ENSG00000137364.4,TPMT,-,ATG,6,ENST00000309983.4,ENST00000309983.4.1
655,chr6:24403000-24405171:+,chr6,24403001,24405171,ENSG00000124532.14,MRS2,+,ATG,79,ENST00000378386.7,ENST00000378386.7.1
656,chr6:21593910-21594057:+,chr6,21593911,21594057,ENSG00000124766.6,SOX4,+,ATG,48,ENST00000244745.3,ENST00000244745.3.1
657,chr6:26383210-26383273:+,chr6,26383211,26383273,ENSG00000124508.16,BTN2A2,+,ATG,20,ENST00000469230.5,ENST00000469230.5.1
658,chr6:27388826-27389051:+,chr6,27388827,27389051,ENSG00000124613.8,ZNF391,+,ATG,74,ENST00000244576.8,ENST00000244576.8.1
659,chr6:33321931-33322914:-,chr6,33321932,33322914,ENSG00000204209.12,DAXX,-,ATG,32,ENST00000374542.9,ENST00000374542.9.1
660,chr6:49463394-49463418:+,chr6,49463395,49463418,ENSG00000031691.6,CENPQ,+,ATG,7,ENST00000335783.3,ENST00000335783.3.1
661,chr6:63635856-63635970:+,chr6,63635857,63635970,ENSG00000118482.11,PHF3,+,ATG,37,ENST00000262043.7,ENST00000262043.7.1
662,chr6:56843406-56843652:-,chr6,56843407,56843652,ENSG00000151914.19,DST,-,ATG,81,ENST00000370788.6,ENST00000370788.6.1
663,chr6:99562927-99568588:-,chr6,99562928,99568588,ENSG00000112237.12,CCNC,-,ATG,37,ENST00000520429.5,ENST00000520429.5.1
664,chr6:95577575-95586428:+,chr6,95577576,95586428,ENSG00000172469.15,MANEA,+,ATG,29,ENST00000358812.8,ENST00000358812.8.1
665,chr6:100881249-100881276:-,chr6,100881250,100881276,ENSG00000112249.13,ASCC3,-,ATG,8,ENST00000369162.6,ENST00000369162.6.1
666,chr6:110958714-110958744:+,chr6,110958715,110958744,ENSG00000155115.6,GTF3C6,+,ATG,9,ENST00000329970.7,ENST00000329970.7.1
667,chr6:133953303-133980088:+,chr6,133953304,133980088,ENSG00000028839.9,TBPL1,+,ATG,42,ENST00000237264.8,ENST00000237264.8.1
668,chr6:161232256-161273963:-,chr6,161232257,161273963,ENSG00000026652.13,AGPAT4,-,ATG,23,ENST00000320285.8,ENST00000320285.8.1
669,chr7:5190278-5190353:+,chr7,5190279,5190353,ENSG00000157954.14,WIPI2,+,ATG,24,ENST00000288828.8,ENST00000288828.8.1
670,chr7:518997-519093:-,chr7,518998,519093,ENSG00000197461.13,PDGFA,-,ATG,31,ENST00000402802.7,ENST00000402802.7.1
671,chr7:838814-838970:+,chr7,838815,838970,ENSG00000164828.17,SUN1,+,ATG,51,ENST00000389574.7,ENST00000389574.7.1
672,chr7:6641944-6642489:+,chr7,6641945,6642489,ENSG00000205903.6,ZNF316,+,ATG,41,ENST00000382252.5,ENST00000382252.5.1
673,chr7:7640851-7641076:-,chr7,7640852,7641076,ENSG00000106399.11,RPA3,-,ATG,74,ENST00000223129.8,ENST00000223129.8.1
674,chr7:2432574-2432604:+,chr7,2432575,2432604,ENSG00000136213.9,CHST12,+,ATG,9,ENST00000258711.7,ENST00000258711.7.1
675,chr7:12687014-12688204:+,chr7,12687015,12688204,ENSG00000122644.12,ARL4A,+,ATG,53,ENST00000396662.5,ENST00000396662.5.1
676,chr7:6578590-6578698:+,chr7,6578591,6578698,ENSG00000136247.14,ZDHHC4,+,ATG,35,ENST00000396706.2,ENST00000396706.2.1
677,chr7:43650550-43729464:-,chr7,43650551,43729464,ENSG00000106603.18,COA1,-,ATG,65,ENST00000310564.10,ENST00000310564.10.1
678,chr7:35801209-35832814:+,chr7,35801210,35832814,ENSG00000122545.19,SEPT7,+,ATG,25,ENST00000399034.7,ENST00000399034.7.1
679,chr7:44122042-44122129:-,chr7,44122043,44122129,ENSG00000106628.10,POLD2,-,ATG,28,ENST00000406581.6,ENST00000406581.6.1
680,chr7:41700505-41703076:-,chr7,41700506,41703076,ENSG00000122641.10,INHBA,-,ATG,27,ENST00000242208.4,ENST00000242208.4.1
681,chr7:66996843-66996897:+,chr7,66996844,66996897,ENSG00000198874.12,TYW1,+,ATG,17,ENST00000359626.9,ENST00000359626.9.1
682,chr7:56051336-56051357:-,chr7,56051337,56051357,ENSG00000146733.13,PSPH,-,ATG,6,ENST00000275605.7,ENST00000275605.7.1
683,chr7:77794287-77798348:-,chr7,77794288,77798348,ENSG00000135211.5,TMEM60,-,ATG,76,ENST00000257663.3,ENST00000257663.3.1
684,chr7:87858731-87876195:-,chr7,87858732,87876195,ENSG00000075303.12,SLC25A40,-,ATG,62,ENST00000341119.9,ENST00000341119.9.1
685,chr7:94004297-94004351:-,chr7,94004298,94004351,ENSG00000105829.11,BET1,-,ATG,17,ENST00000222547.7,ENST00000222547.7.1
686,chr7:98251445-98252250:-,chr7,98251446,98252250,ENSG00000205356.9,TECPR1,-,ATG,75,ENST00000447648.6,ENST00000447648.6.1
687,chr7:100478907-100478958:-,chr7,100478908,100478958,ENSG00000166925.8,TSC22D4,-,ATG,16,ENST00000300181.6,ENST00000300181.6.1
688,chr7:102436242-102436329:+,chr7,102436243,102436329,ENSG00000160991.15,ORAI2,+,ATG,28,ENST00000478730.6,ENST00000478730.6.1
689,chr7:107743911-107744013:+,chr7,107743912,107744013,ENSG00000105879.11,CBLL1,+,ATG,33,ENST00000440859.7,ENST00000440859.7.1
690,chr7:112790312-112790372:-,chr7,112790313,112790372,ENSG00000146802.12,TMEM168,-,ATG,19,ENST00000312814.10,ENST00000312814.10.1
691,chr7:101217411-101217579:-,chr7,101217412,101217579,ENSG00000106397.11,PLOD3,-,ATG,55,ENST00000223127.7,ENST00000223127.7.1
692,chr7:135148236-135164563:+,chr7,135148237,135164563,ENSG00000146859.6,TMEM140,+,ATG,59,ENST00000275767.3,ENST00000275767.3.1
693,chr7:151028466-151033613:+,chr7,151028467,151033613,ENSG00000197150.12,ABCB8,+,ATG,50,ENST00000358849.8,ENST00000358849.8.1
694,chr7:158693469-158701925:-,chr7,158693470,158701925,ENSG00000146918.19,NCAPG2,-,ATG,43,ENST00000356309.7,ENST00000356309.7.1
695,chr8:15540252-15540462:+,chr8,15540253,15540462,ENSG00000104723.20,TUSC3,+,ATG,69,ENST00000382020.8,ENST00000382020.8.1
696,chr8:17245235-17246782:-,chr8,17245236,17246782,ENSG00000198791.11,CNOT7,-,ATG,39,ENST00000361272.8,ENST00000361272.8.1
697,chr8:23084421-23084514:+,chr8,23084422,23084514,ENSG00000284956.1,RP11-875O11.4,+,ATG,30,ENST00000520607.1,ENST00000520607.1.1
698,chr8:26513832-26513859:-,chr8,26513833,26513859,ENSG00000240694.8,PNMA2,-,ATG,8,ENST00000522362.6,ENST00000522362.6.1
699,chr8:23449986-23457608:-,chr8,23449987,23457608,ENSG00000197217.12,ENTPD4,-,ATG,20,ENST00000356206.10,ENST00000356206.10.1
700,chr8:31033890-31058435:+,chr8,31033891,31058435,ENSG00000165392.9,WRN,+,ATG,48,ENST00000298139.5,ENST00000298139.5.1
701,chr8:41598381-41598468:+,chr8,41598382,41598468,ENSG00000158669.11,AGPAT6,+,ATG,28,ENST00000396987.7,ENST00000396987.7.1
702,chr8:42049692-42051975:-,chr8,42049693,42051975,ENSG00000083168.9,KAT6A,-,ATG,29,ENST00000406337.5,ENST00000406337.5.1
703,chr8:54022261-54022399:-,chr8,54022262,54022399,ENSG00000187735.13,TCEA1,-,ATG,45,ENST00000521604.6,ENST00000521604.6.1
704,chr8:52686897-52714133:-,chr8,52686898,52714133,ENSG00000023287.12,RB1CC1,-,ATG,42,ENST00000025008.9,ENST00000025008.9.1
705,chr8:65634009-65634036:-,chr8,65634010,65634036,ENSG00000104442.9,ARMC1,-,ATG,8,ENST00000276569.7,ENST00000276569.7.1
706,chr8:66667619-66667649:+,chr8,66667620,66667649,ENSG00000104205.13,SGK3,+,ATG,9,ENST00000519289.1,ENST00000519289.1.1
707,chr8:66429051-66429081:+,chr8,66429052,66429081,ENSG00000179041.3,RRS1,+,ATG,9,ENST00000320270.3,ENST00000320270.3.1
708,chr8:76984107-76986284:-,chr8,76984108,76986284,ENSG00000164751.14,PEX2,-,ATG,61,ENST00000357039.8,ENST00000357039.8.1
709,chr8:76988307-77000039:-,chr8,76988308,77000039,ENSG00000164751.14,PEX2,-,ATG,26,ENST00000357039.8,ENST00000357039.8.2
710,chr8:80485783-80486319:+,chr8,80485784,80486319,ENSG00000205189.11,ZBTB10,+,ATG,56,ENST00000430430.5,ENST00000430430.5.1
711,chr8:89757906-89757927:+,chr8,89757907,89757927,ENSG00000104312.7,RIPK2,+,ATG,6,ENST00000220751.4,ENST00000220751.4.1
712,chr8:100150622-100151346:+,chr8,100150623,100151346,ENSG00000147669.10,POLR2K,+,ATG,28,ENST00000353107.7,ENST00000353107.7.1
713,chr8:102412666-102412690:-,chr8,102412667,102412690,ENSG00000104517.12,UBR5,-,ATG,7,ENST00000520539.5,ENST00000520539.5.1
714,chr8:115623692-115668610:-,chr8,115623693,115668610,ENSG00000104447.12,TRPS1,-,ATG,43,ENST00000395715.7,ENST00000395715.7.1
715,chr8:119832774-119832825:-,chr8,119832775,119832825,ENSG00000064313.11,TAF2,-,ATG,16,ENST00000378164.6,ENST00000378164.6.1
716,chr8:123274237-123274258:-,chr8,123274238,123274258,ENSG00000259305.6,ZHX1-C8orf76,-,ATG,6,ENST00000622816.2,ENST00000622816.2.1
717,chr8:133571793-133571892:-,chr8,133571794,133571892,ENSG00000008513.14,ST3GAL1,-,ATG,32,ENST00000521180.5,ENST00000521180.5.1
718,chr8:132758897-132760502:-,chr8,132758898,132760502,ENSG00000165071.14,TMEM71,-,ATG,14,ENST00000377901.8,ENST00000377901.8.1
719,chr8:132775425-132775452:+,chr8,132775426,132775452,ENSG00000129292.20,PHF20L1,+,ATG,8,ENST00000395386.6,ENST00000395386.6.1
720,chr8:131904241-131904277:+,chr8,131904242,131904277,ENSG00000132294.14,EFR3A,+,ATG,11,ENST00000254624.9,ENST00000254624.9.1
721,chr8:142449442-142464202:+,chr8,142449443,142464202,ENSG00000181790.11,ADGRB1,+,ATG,294,ENST00000517894.5,ENST00000517894.5.1
722,chr9:12775043-12775085:+,chr9,12775044,12775085,ENSG00000153714.5,LURAP1L,+,ATG,13,ENST00000319264.3,ENST00000319264.3.1
723,chr9:5629184-5629265:+,chr9,5629185,5629265,ENSG00000107036.11,RIC1,+,ATG,26,ENST00000414202.6,ENST00000414202.6.1
724,chr9:33473877-33473898:-,chr9,33473878,33473898,ENSG00000165271.16,NOL6,-,ATG,6,ENST00000353159.6,ENST00000353159.6.1
725,chr9:70413867-70413942:-,chr9,70413868,70413942,ENSG00000119138.4,KLF9,-,ATG,24,ENST00000377126.3,ENST00000377126.3.1
726,chr9:94374736-94374823:+,chr9,94374737,94374823,ENSG00000148110.15,MFSD14B,+,ATG,28,ENST00000375344.7,ENST00000375344.7.1
727,chr9:107283286-107283313:+,chr9,107283287,107283313,ENSG00000119318.12,RAD23B,+,ATG,8,ENST00000358015.7,ENST00000358015.7.1
728,chr9:112380084-112404153:+,chr9,112380085,112404153,ENSG00000119471.14,HSDL2,+,ATG,84,ENST00000398805.7,ENST00000398805.7.1
729,chr9:115118001-115118229:-,chr9,115118002,115118229,ENSG00000041982.15,TNC,-,ATG,75,ENST00000350763.8,ENST00000350763.8.1
730,chr9:127916879-127916984:-,chr9,127916880,127916984,ENSG00000136840.18,ST6GALNAC4,-,ATG,34,ENST00000335791.9,ENST00000335791.9.1
731,chr9:128322626-128322656:+,chr9,128322627,128322656,ENSG00000167113.10,COQ4,+,ATG,9,ENST00000300452.7,ENST00000300452.7.1
732,chr9:130053918-130075645:+,chr9,130053919,130075645,ENSG00000148358.19,GPR107,+,ATG,54,ENST00000347136.10,ENST00000347136.10.1
733,chr9:137045992-137046016:-,chr9,137045993,137046016,ENSG00000107281.9,NPDC1,-,ATG,7,ENST00000371601.4,ENST00000371601.4.1
734,chr9:137086973-137087060:+,chr9,137086974,137087060,ENSG00000177239.14,MAN1B1,+,ATG,28,ENST00000371589.8,ENST00000371589.8.1
735,chr10:3782143-3785114:-,chr10,3782144,3785114,ENSG00000067082.14,KLF6,-,ATG,90,ENST00000497571.5,ENST00000497571.5.1
736,chr10:22321517-22321571:+,chr10,22321518,22321571,ENSG00000168283.13,BMI1,+,ATG,17,ENST00000376663.7,ENST00000376663.7.2
737,chr10:43644788-43646185:-,chr10,43644789,43646185,ENSG00000169740.13,ZNF32,-,ATG,44,ENST00000374433.6,ENST00000374433.6.1
738,chr10:43396536-43396575:-,chr10,43396537,43396575,ENSG00000169813.16,HNRNPF,-,ATG,12,ENST00000356053.7,ENST00000356053.7.1
739,chr10:34815111-34815162:-,chr10,34815112,34815162,ENSG00000148498.15,PARD3,-,ATG,16,ENST00000374790.7,ENST00000374790.7.1
740,chr10:50344158-50344278:-,chr10,50344159,50344278,ENSG00000198964.13,SGMS1,-,ATG,39,ENST00000361781.6,ENST00000361781.6.1
741,chr10:58385432-58386303:+,chr10,58385433,58386303,ENSG00000108064.10,TFAM,+,ATG,99,ENST00000487519.5,ENST00000487519.5.1
742,chr10:63133415-63152162:+,chr10,63133416,63152162,ENSG00000148572.15,NRBF2,+,ATG,60,ENST00000277746.10,ENST00000277746.10.1
743,chr10:72626041-72626068:-,chr10,72626042,72626068,ENSG00000107745.18,MICU1,-,ATG,8,ENST00000361114.9,ENST00000361114.9.1
744,chr10:86521592-86521730:-,chr10,86521593,86521730,ENSG00000062650.18,WAPL,-,ATG,45,ENST00000298767.9,ENST00000298767.9.1
745,chr10:73810897-73811581:-,chr10,73810898,73811581,ENSG00000166507.17,NDST2,-,ATG,37,ENST00000309979.10,ENST00000309979.10.1
746,chr10:91222690-91222720:+,chr10,91222691,91222720,ENSG00000180628.14,PCGF5,+,ATG,9,ENST00000336126.5,ENST00000336126.5.1
747,chr10:102424780-102432576:-,chr10,102424781,102432576,ENSG00000107874.10,CUEDC2,-,ATG,48,ENST00000369937.4,ENST00000369937.4.1
748,chr10:102644315-102644492:+,chr10,102644316,102644492,ENSG00000171206.14,TRIM8,+,ATG,58,ENST00000643721.1,ENST00000643721.1.2
749,chr10:112446762-112446804:-,chr10,112446763,112446804,ENSG00000023041.11,ZDHHC6,-,ATG,13,ENST00000626395.2,ENST00000626395.2.1
750,chr10:117375208-117375319:-,chr10,117375209,117375319,ENSG00000165650.11,PDZD8,-,ATG,36,ENST00000334464.6,ENST00000334464.6.1
751,chr10:123007146-123008786:-,chr10,123007147,123008786,ENSG00000095574.11,IKZF5,-,ATG,40,ENST00000368886.9,ENST00000368886.9.1
752,chr10:126330478-126388200:-,chr10,126330479,126388200,ENSG00000148848.14,ADAM12,-,ATG,57,ENST00000368679.8,ENST00000368679.8.1
753,chr11:534308-535504:-,chr11,534309,535504,ENSG00000174775.16,HRAS,-,ATG,51,ENST00000311189.7,ENST00000311189.7.1
754,chr11:207723-207768:+,chr11,207724,207768,ENSG00000177963.14,RIC8A,+,ATG,14,ENST00000526104.5,ENST00000526104.5.1
755,chr11:803397-804419:-,chr11,803398,804419,ENSG00000177595.17,PIDD1,-,ATG,171,ENST00000347755.9,ENST00000347755.9.1
756,chr11:904826-910780:-,chr11,904827,910780,ENSG00000177830.17,CHID1,-,ATG,12,ENST00000323578.12,ENST00000323578.12.1
757,chr11:9384690-9384747:+,chr11,9384691,9384747,ENSG00000205339.9,IPO7,+,ATG,18,ENST00000379719.7,ENST00000379719.7.1
758,chr11:10294145-10294196:-,chr11,10294146,10294196,ENSG00000133812.15,SBF2,-,ATG,16,ENST00000256190.12,ENST00000256190.12.1
759,chr11:33257633-33257789:+,chr11,33257634,33257789,ENSG00000110422.11,HIPK3,+,ATG,51,ENST00000379016.7,ENST00000379016.7.1
760,chr11:45650651-45650939:-,chr11,45650652,45650939,ENSG00000175264.7,CHST1,-,ATG,95,ENST00000308064.6,ENST00000308064.6.1
761,chr11:45805361-45805604:+,chr11,45805362,45805604,ENSG00000181830.8,SLC35C1,+,ATG,80,ENST00000314134.3,ENST00000314134.3.1
762,chr11:45804475-45804685:+,chr11,45804476,45804685,ENSG00000181830.8,SLC35C1,+,ATG,69,ENST00000314134.3,ENST00000314134.3.2
763,chr11:46084271-46121030:-,chr11,46084272,46121030,ENSG00000135365.15,PHF21A,-,ATG,55,ENST00000323180.10,ENST00000323180.10.1
764,chr11:60924572-60924599:+,chr11,60924573,60924599,ENSG00000006118.14,TMEM132A,+,ATG,8,ENST00000005286.8,ENST00000005286.8.1
765,chr11:63839071-63839188:+,chr11,63839072,63839188,ENSG00000072518.20,MARK2,+,ATG,38,ENST00000361128.9,ENST00000361128.9.1
766,chr11:66342181-66345124:-,chr11,66342182,66345124,ENSG00000174744.13,BRMS1,-,ATG,70,ENST00000359957.7,ENST00000359957.7.1
767,chr11:65615984-65616086:+,chr11,65615985,65616086,ENSG00000197136.4,PCNX3,+,ATG,33,ENST00000355703.3,ENST00000355703.3.1
768,chr11:66257782-66257824:+,chr11,66257783,66257824,ENSG00000174996.11,KLC2,+,ATG,13,ENST00000316924.9,ENST00000316924.9.1
769,chr11:66438782-66438821:-,chr11,66438783,66438821,ENSG00000174547.13,MRPL11,-,ATG,12,ENST00000430466.6,ENST00000430466.6.1
770,chr11:67373623-67373704:-,chr11,67373624,67373704,ENSG00000175505.10,CLCF1,-,ATG,26,ENST00000312438.7,ENST00000312438.7.1
771,chr11:67483052-67483085:+,chr11,67483053,67483085,ENSG00000110711.9,AIP,+,ATG,10,ENST00000279146.7,ENST00000279146.7.1
772,chr11:69294302-69294482:+,chr11,69294303,69294482,ENSG00000172927.7,MYEOV,+,ATG,59,ENST00000308946.3,ENST00000308946.3.1
773,chr11:69294196-69294265:+,chr11,69294197,69294265,ENSG00000172927.7,MYEOV,+,ATG,22,ENST00000308946.3,ENST00000308946.3.2
774,chr11:68460764-68460794:+,chr11,68460765,68460794,ENSG00000110075.14,PPP6R3,+,ATG,9,ENST00000393800.6,ENST00000393800.6.1
775,chr11:72793479-72793587:-,chr11,72793480,72793587,ENSG00000186635.14,ARAP1,-,ATG,35,ENST00000359373.9,ENST00000359373.9.1
776,chr11:74170788-74170860:-,chr11,74170789,74170860,ENSG00000168014.16,C2CD3,-,ATG,23,ENST00000313663.11,ENST00000313663.11.1
777,chr11:78127418-78139628:-,chr11,78127419,78139628,ENSG00000159063.12,ALG8,-,ATG,50,ENST00000299626.9,ENST00000299626.9.1
778,chr11:94129186-94129243:+,chr11,94129187,94129243,ENSG00000110218.8,PANX1,+,ATG,18,ENST00000227638.7,ENST00000227638.7.1
779,chr11:94768424-94768493:+,chr11,94768425,94768493,ENSG00000166025.17,AMOTL1,+,ATG,22,ENST00000317829.12,ENST00000317829.12.1
780,chr11:108009040-108009148:+,chr11,108009041,108009148,ENSG00000166266.13,CUL5,+,ATG,35,ENST00000393094.6,ENST00000393094.6.1
781,chr11:108197326-108222615:-,chr11,108197327,108222615,ENSG00000149308.16,NPAT,-,ATG,69,ENST00000278612.8,ENST00000278612.8.1
782,chr11:112074360-112074453:+,chr11,112074361,112074453,ENSG00000150776.17,C11orf57,+,ATG,30,ENST00000532163.5,ENST00000532163.5.1
783,chr11:114296440-114296464:+,chr11,114296441,114296464,ENSG00000166741.7,NNMT,+,ATG,7,ENST00000535401.5,ENST00000535401.5.1
784,chr11:117179159-117179435:+,chr11,117179160,117179435,ENSG00000149577.15,SIDT2,+,ATG,91,ENST00000324225.8,ENST00000324225.8.1
785,chr11:119334866-119335034:+,chr11,119334867,119335034,ENSG00000173456.4,RNF26,+,ATG,55,ENST00000311413.4,ENST00000311413.4.1
786,chr11:119334533-119334578:+,chr11,119334534,119334578,ENSG00000173456.4,RNF26,+,ATG,14,ENST00000311413.4,ENST00000311413.4.2
787,chr11:117229843-117232337:-,chr11,117229844,117232337,ENSG00000160613.12,PCSK7,-,ATG,147,ENST00000320934.7,ENST00000320934.7.1
788,chr11:117316026-117316098:-,chr11,117316027,117316098,ENSG00000186318.16,BACE1,-,ATG,23,ENST00000313005.10,ENST00000313005.10.1
789,chr11:127000554-127000623:-,chr11,127000555,127000623,ENSG00000149571.11,KIRREL3,-,ATG,22,ENST00000525144.6,ENST00000525144.6.1
790,chr12:6821871-6823525:+,chr12,6821872,6823525,ENSG00000250510.7,GPR162,+,ATG,28,ENST00000311268.7,ENST00000311268.7.1
791,chr12:6341823-6341955:-,chr12,6341824,6341955,ENSG00000067182.7,TNFRSF1A,-,ATG,43,ENST00000162749.6,ENST00000162749.6.1
792,chr12:12611921-12611999:+,chr12,12611922,12611999,ENSG00000111269.2,CREBL2,+,ATG,25,ENST00000228865.2,ENST00000228865.2.1
793,chr12:21773684-21774624:-,chr12,21773685,21774624,ENSG00000121361.3,KCNJ8,-,ATG,26,ENST00000240662.2,ENST00000240662.2.1
794,chr12:15882404-15882425:+,chr12,15882405,15882425,ENSG00000023734.10,STRAP,+,ATG,6,ENST00000419869.6,ENST00000419869.6.1
795,chr12:26938525-26938597:+,chr12,26938526,26938597,ENSG00000111790.13,FGFR1OP2,+,ATG,23,ENST00000229395.7,ENST00000229395.7.1
796,chr12:12662450-12695506:-,chr12,12662451,12695506,ENSG00000183150.7,GPR19,-,ATG,74,ENST00000540796.5,ENST00000540796.5.1
797,chr12:12891053-12891359:+,chr12,12891054,12891359,ENSG00000013588.7,GPRC5A,+,ATG,101,ENST00000014914.5,ENST00000014914.5.1
798,chr12:29371657-29381143:-,chr12,29371658,29381143,ENSG00000087502.17,ERGIC2,-,ATG,13,ENST00000360150.8,ENST00000360150.8.1
799,chr12:48852113-48852137:-,chr12,48852114,48852137,ENSG00000174243.9,DDX23,-,ATG,7,ENST00000308025.7,ENST00000308025.7.1
800,chr12:49566197-49568050:-,chr12,49566198,49568050,ENSG00000187778.13,MCRS1,-,ATG,46,ENST00000343810.8,ENST00000343810.8.1
